ClipID,Boredom,Engagement,Confusion,Frustration ,frame_path
4100251051.avi,2,2,0,0,DataSet_Frames/Validation/4100251051_02.jpg
4100251051.avi,2,2,0,0,DataSet_Frames/Validation/4100251051_03.jpg
4100251051.avi,2,2,0,0,DataSet_Frames/Validation/4100251051_04.jpg
4100251051.avi,2,2,0,0,DataSet_Frames/Validation/4100251051_05.jpg
4100251051.avi,2,2,0,0,DataSet_Frames/Validation/4100251051_06.jpg
4100251051.avi,2,2,0,0,DataSet_Frames/Validation/4100251051_07.jpg
4100251051.avi,2,2,0,0,DataSet_Frames/Validation/4100251051_08.jpg
4100251051.avi,2,2,0,0,DataSet_Frames/Validation/4100251051_09.jpg
4100251051.avi,2,2,0,0,DataSet_Frames/Validation/4100251051_10.jpg
4100251051.avi,2,2,0,0,DataSet_Frames/Validation/4100251051_11.jpg
4100251051.avi,2,2,0,0,DataSet_Frames/Validation/4100251051_12.jpg
4100251051.avi,2,2,0,0,DataSet_Frames/Validation/4100251051_13.jpg
4100251051.avi,2,2,0,0,DataSet_Frames/Validation/4100251051_14.jpg
4100251051.avi,2,2,0,0,DataSet_Frames/Validation/4100251051_15.jpg
4100251051.avi,2,2,0,0,DataSet_Frames/Validation/4100251051_16.jpg
4100251051.avi,2,2,0,0,DataSet_Frames/Validation/4100251051_17.jpg
4100251051.avi,2,2,0,0,DataSet_Frames/Validation/4100251051_18.jpg
4100251051.avi,2,2,0,0,DataSet_Frames/Validation/4100251051_19.jpg
4100251051.avi,2,2,0,0,DataSet_Frames/Validation/4100251051_20.jpg
4100251051.avi,2,2,0,0,DataSet_Frames/Validation/4100251051_21.jpg
4100251051.avi,2,2,0,0,DataSet_Frames/Validation/4100251051_22.jpg
4100251052.avi,0,2,0,0,DataSet_Frames/Validation/4100251052_01.jpg
4100251052.avi,0,2,0,0,DataSet_Frames/Validation/4100251052_02.jpg
4100251052.avi,0,2,0,0,DataSet_Frames/Validation/4100251052_03.jpg
4100251052.avi,0,2,0,0,DataSet_Frames/Validation/4100251052_04.jpg
4100251052.avi,0,2,0,0,DataSet_Frames/Validation/4100251052_05.jpg
4100251052.avi,0,2,0,0,DataSet_Frames/Validation/4100251052_06.jpg
4100251052.avi,0,2,0,0,DataSet_Frames/Validation/4100251052_07.jpg
4100251052.avi,0,2,0,0,DataSet_Frames/Validation/4100251052_08.jpg
4100251052.avi,0,2,0,0,DataSet_Frames/Validation/4100251052_09.jpg
4100251052.avi,0,2,0,0,DataSet_Frames/Validation/4100251052_10.jpg
4100251052.avi,0,2,0,0,DataSet_Frames/Validation/4100251052_11.jpg
4100251052.avi,0,2,0,0,DataSet_Frames/Validation/4100251052_12.jpg
4100251052.avi,0,2,0,0,DataSet_Frames/Validation/4100251052_13.jpg
4100251052.avi,0,2,0,0,DataSet_Frames/Validation/4100251052_14.jpg
4100251052.avi,0,2,0,0,DataSet_Frames/Validation/4100251052_15.jpg
4100251052.avi,0,2,0,0,DataSet_Frames/Validation/4100251052_16.jpg
4100251052.avi,0,2,0,0,DataSet_Frames/Validation/4100251052_17.jpg
4100251052.avi,0,2,0,0,DataSet_Frames/Validation/4100251052_18.jpg
4100251052.avi,0,2,0,0,DataSet_Frames/Validation/4100251052_19.jpg
4100251052.avi,0,2,0,0,DataSet_Frames/Validation/4100251052_20.jpg
4100251052.avi,0,2,0,0,DataSet_Frames/Validation/4100251052_21.jpg
4100251052.avi,0,2,0,0,DataSet_Frames/Validation/4100251052_22.jpg
4100251053.avi,2,3,1,0,DataSet_Frames/Validation/4100251053_01.jpg
4100251053.avi,2,3,1,0,DataSet_Frames/Validation/4100251053_02.jpg
4100251053.avi,2,3,1,0,DataSet_Frames/Validation/4100251053_03.jpg
4100251053.avi,2,3,1,0,DataSet_Frames/Validation/4100251053_04.jpg
4100251053.avi,2,3,1,0,DataSet_Frames/Validation/4100251053_05.jpg
4100251053.avi,2,3,1,0,DataSet_Frames/Validation/4100251053_06.jpg
4100251053.avi,2,3,1,0,DataSet_Frames/Validation/4100251053_07.jpg
4100251053.avi,2,3,1,0,DataSet_Frames/Validation/4100251053_08.jpg
4100251053.avi,2,3,1,0,DataSet_Frames/Validation/4100251053_09.jpg
4100251053.avi,2,3,1,0,DataSet_Frames/Validation/4100251053_10.jpg
4100251053.avi,2,3,1,0,DataSet_Frames/Validation/4100251053_11.jpg
4100251053.avi,2,3,1,0,DataSet_Frames/Validation/4100251053_12.jpg
4100251053.avi,2,3,1,0,DataSet_Frames/Validation/4100251053_13.jpg
4100251053.avi,2,3,1,0,DataSet_Frames/Validation/4100251053_14.jpg
4100251053.avi,2,3,1,0,DataSet_Frames/Validation/4100251053_15.jpg
4100251053.avi,2,3,1,0,DataSet_Frames/Validation/4100251053_16.jpg
4100251053.avi,2,3,1,0,DataSet_Frames/Validation/4100251053_17.jpg
4100251053.avi,2,3,1,0,DataSet_Frames/Validation/4100251053_18.jpg
4100251053.avi,2,3,1,0,DataSet_Frames/Validation/4100251053_19.jpg
4100251053.avi,2,3,1,0,DataSet_Frames/Validation/4100251053_20.jpg
4100251053.avi,2,3,1,0,DataSet_Frames/Validation/4100251053_21.jpg
4100251053.avi,2,3,1,0,DataSet_Frames/Validation/4100251053_22.jpg
4100251054.avi,0,3,0,0,DataSet_Frames/Validation/4100251054_01.jpg
4100251054.avi,0,3,0,0,DataSet_Frames/Validation/4100251054_02.jpg
4100251054.avi,0,3,0,0,DataSet_Frames/Validation/4100251054_03.jpg
4100251054.avi,0,3,0,0,DataSet_Frames/Validation/4100251054_04.jpg
4100251054.avi,0,3,0,0,DataSet_Frames/Validation/4100251054_05.jpg
4100251054.avi,0,3,0,0,DataSet_Frames/Validation/4100251054_06.jpg
4100251054.avi,0,3,0,0,DataSet_Frames/Validation/4100251054_07.jpg
4100251054.avi,0,3,0,0,DataSet_Frames/Validation/4100251054_08.jpg
4100251054.avi,0,3,0,0,DataSet_Frames/Validation/4100251054_09.jpg
4100251054.avi,0,3,0,0,DataSet_Frames/Validation/4100251054_10.jpg
4100251054.avi,0,3,0,0,DataSet_Frames/Validation/4100251054_11.jpg
4100251054.avi,0,3,0,0,DataSet_Frames/Validation/4100251054_12.jpg
4100251054.avi,0,3,0,0,DataSet_Frames/Validation/4100251054_13.jpg
4100251054.avi,0,3,0,0,DataSet_Frames/Validation/4100251054_14.jpg
4100251054.avi,0,3,0,0,DataSet_Frames/Validation/4100251054_15.jpg
4100251054.avi,0,3,0,0,DataSet_Frames/Validation/4100251054_16.jpg
4100251054.avi,0,3,0,0,DataSet_Frames/Validation/4100251054_17.jpg
4100251054.avi,0,3,0,0,DataSet_Frames/Validation/4100251054_18.jpg
4100251054.avi,0,3,0,0,DataSet_Frames/Validation/4100251054_19.jpg
4100251054.avi,0,3,0,0,DataSet_Frames/Validation/4100251054_20.jpg
4100251054.avi,0,3,0,0,DataSet_Frames/Validation/4100251054_21.jpg
4100251054.avi,0,3,0,0,DataSet_Frames/Validation/4100251054_22.jpg
4100251056.avi,2,2,2,0,DataSet_Frames/Validation/4100251056_01.jpg
4100251056.avi,2,2,2,0,DataSet_Frames/Validation/4100251056_02.jpg
4100251056.avi,2,2,2,0,DataSet_Frames/Validation/4100251056_03.jpg
4100251056.avi,2,2,2,0,DataSet_Frames/Validation/4100251056_04.jpg
4100251056.avi,2,2,2,0,DataSet_Frames/Validation/4100251056_05.jpg
4100251056.avi,2,2,2,0,DataSet_Frames/Validation/4100251056_06.jpg
4100251056.avi,2,2,2,0,DataSet_Frames/Validation/4100251056_07.jpg
4100251056.avi,2,2,2,0,DataSet_Frames/Validation/4100251056_08.jpg
4100251056.avi,2,2,2,0,DataSet_Frames/Validation/4100251056_09.jpg
4100251056.avi,2,2,2,0,DataSet_Frames/Validation/4100251056_10.jpg
4100251056.avi,2,2,2,0,DataSet_Frames/Validation/4100251056_11.jpg
4100251056.avi,2,2,2,0,DataSet_Frames/Validation/4100251056_12.jpg
4100251056.avi,2,2,2,0,DataSet_Frames/Validation/4100251056_13.jpg
4100251056.avi,2,2,2,0,DataSet_Frames/Validation/4100251056_14.jpg
4100251056.avi,2,2,2,0,DataSet_Frames/Validation/4100251056_15.jpg
4100251056.avi,2,2,2,0,DataSet_Frames/Validation/4100251056_16.jpg
4100251056.avi,2,2,2,0,DataSet_Frames/Validation/4100251056_17.jpg
4100251056.avi,2,2,2,0,DataSet_Frames/Validation/4100251056_18.jpg
4100251056.avi,2,2,2,0,DataSet_Frames/Validation/4100251056_19.jpg
4100251056.avi,2,2,2,0,DataSet_Frames/Validation/4100251056_20.jpg
4100251056.avi,2,2,2,0,DataSet_Frames/Validation/4100251056_21.jpg
4100251056.avi,2,2,2,0,DataSet_Frames/Validation/4100251056_22.jpg
4100251057.avi,3,0,0,0,DataSet_Frames/Validation/4100251057_01.jpg
4100251057.avi,3,0,0,0,DataSet_Frames/Validation/4100251057_02.jpg
4100251057.avi,3,0,0,0,DataSet_Frames/Validation/4100251057_03.jpg
4100251057.avi,3,0,0,0,DataSet_Frames/Validation/4100251057_04.jpg
4100251057.avi,3,0,0,0,DataSet_Frames/Validation/4100251057_05.jpg
4100251057.avi,3,0,0,0,DataSet_Frames/Validation/4100251057_06.jpg
4100251057.avi,3,0,0,0,DataSet_Frames/Validation/4100251057_07.jpg
4100251057.avi,3,0,0,0,DataSet_Frames/Validation/4100251057_08.jpg
4100251057.avi,3,0,0,0,DataSet_Frames/Validation/4100251057_09.jpg
4100251057.avi,3,0,0,0,DataSet_Frames/Validation/4100251057_10.jpg
4100251057.avi,3,0,0,0,DataSet_Frames/Validation/4100251057_11.jpg
4100251057.avi,3,0,0,0,DataSet_Frames/Validation/4100251057_12.jpg
4100251057.avi,3,0,0,0,DataSet_Frames/Validation/4100251057_13.jpg
4100251057.avi,3,0,0,0,DataSet_Frames/Validation/4100251057_14.jpg
4100251057.avi,3,0,0,0,DataSet_Frames/Validation/4100251057_15.jpg
4100251057.avi,3,0,0,0,DataSet_Frames/Validation/4100251057_16.jpg
4100251057.avi,3,0,0,0,DataSet_Frames/Validation/4100251057_17.jpg
4100251057.avi,3,0,0,0,DataSet_Frames/Validation/4100251057_18.jpg
4100251057.avi,3,0,0,0,DataSet_Frames/Validation/4100251057_19.jpg
4100251057.avi,3,0,0,0,DataSet_Frames/Validation/4100251057_20.jpg
4100251057.avi,3,0,0,0,DataSet_Frames/Validation/4100251057_21.jpg
4100251057.avi,3,0,0,0,DataSet_Frames/Validation/4100251057_22.jpg
4100251059.avi,2,2,0,0,DataSet_Frames/Validation/4100251059_01.jpg
4100251059.avi,2,2,0,0,DataSet_Frames/Validation/4100251059_02.jpg
4100251059.avi,2,2,0,0,DataSet_Frames/Validation/4100251059_03.jpg
4100251059.avi,2,2,0,0,DataSet_Frames/Validation/4100251059_04.jpg
4100251059.avi,2,2,0,0,DataSet_Frames/Validation/4100251059_05.jpg
4100251059.avi,2,2,0,0,DataSet_Frames/Validation/4100251059_06.jpg
4100251059.avi,2,2,0,0,DataSet_Frames/Validation/4100251059_07.jpg
4100251059.avi,2,2,0,0,DataSet_Frames/Validation/4100251059_08.jpg
4100251059.avi,2,2,0,0,DataSet_Frames/Validation/4100251059_09.jpg
4100251059.avi,2,2,0,0,DataSet_Frames/Validation/4100251059_10.jpg
4100251059.avi,2,2,0,0,DataSet_Frames/Validation/4100251059_11.jpg
4100251059.avi,2,2,0,0,DataSet_Frames/Validation/4100251059_12.jpg
4100251059.avi,2,2,0,0,DataSet_Frames/Validation/4100251059_13.jpg
4100251059.avi,2,2,0,0,DataSet_Frames/Validation/4100251059_14.jpg
4100251059.avi,2,2,0,0,DataSet_Frames/Validation/4100251059_15.jpg
4100251059.avi,2,2,0,0,DataSet_Frames/Validation/4100251059_16.jpg
4100251059.avi,2,2,0,0,DataSet_Frames/Validation/4100251059_17.jpg
4100251059.avi,2,2,0,0,DataSet_Frames/Validation/4100251059_18.jpg
4100251059.avi,2,2,0,0,DataSet_Frames/Validation/4100251059_19.jpg
4100251059.avi,2,2,0,0,DataSet_Frames/Validation/4100251059_20.jpg
4100251059.avi,2,2,0,0,DataSet_Frames/Validation/4100251059_21.jpg
4100251059.avi,2,2,0,0,DataSet_Frames/Validation/4100251059_22.jpg
4100251060.avi,2,2,1,1,DataSet_Frames/Validation/4100251060_01.jpg
4100251060.avi,2,2,1,1,DataSet_Frames/Validation/4100251060_02.jpg
4100251060.avi,2,2,1,1,DataSet_Frames/Validation/4100251060_03.jpg
4100251060.avi,2,2,1,1,DataSet_Frames/Validation/4100251060_04.jpg
4100251060.avi,2,2,1,1,DataSet_Frames/Validation/4100251060_05.jpg
4100251060.avi,2,2,1,1,DataSet_Frames/Validation/4100251060_06.jpg
4100251060.avi,2,2,1,1,DataSet_Frames/Validation/4100251060_07.jpg
4100251060.avi,2,2,1,1,DataSet_Frames/Validation/4100251060_08.jpg
4100251060.avi,2,2,1,1,DataSet_Frames/Validation/4100251060_09.jpg
4100251060.avi,2,2,1,1,DataSet_Frames/Validation/4100251060_10.jpg
4100251060.avi,2,2,1,1,DataSet_Frames/Validation/4100251060_11.jpg
4100251060.avi,2,2,1,1,DataSet_Frames/Validation/4100251060_12.jpg
4100251060.avi,2,2,1,1,DataSet_Frames/Validation/4100251060_13.jpg
4100251060.avi,2,2,1,1,DataSet_Frames/Validation/4100251060_14.jpg
4100251060.avi,2,2,1,1,DataSet_Frames/Validation/4100251060_15.jpg
4100251060.avi,2,2,1,1,DataSet_Frames/Validation/4100251060_16.jpg
4100251060.avi,2,2,1,1,DataSet_Frames/Validation/4100251060_17.jpg
4100251060.avi,2,2,1,1,DataSet_Frames/Validation/4100251060_18.jpg
4100251060.avi,2,2,1,1,DataSet_Frames/Validation/4100251060_19.jpg
4100251060.avi,2,2,1,1,DataSet_Frames/Validation/4100251060_20.jpg
4100251060.avi,2,2,1,1,DataSet_Frames/Validation/4100251060_21.jpg
4100251060.avi,2,2,1,1,DataSet_Frames/Validation/4100251060_22.jpg
4100251061.avi,3,1,0,0,DataSet_Frames/Validation/4100251061_01.jpg
4100251061.avi,3,1,0,0,DataSet_Frames/Validation/4100251061_02.jpg
4100251061.avi,3,1,0,0,DataSet_Frames/Validation/4100251061_03.jpg
4100251061.avi,3,1,0,0,DataSet_Frames/Validation/4100251061_04.jpg
4100251061.avi,3,1,0,0,DataSet_Frames/Validation/4100251061_05.jpg
4100251061.avi,3,1,0,0,DataSet_Frames/Validation/4100251061_06.jpg
4100251061.avi,3,1,0,0,DataSet_Frames/Validation/4100251061_07.jpg
4100251061.avi,3,1,0,0,DataSet_Frames/Validation/4100251061_08.jpg
4100251061.avi,3,1,0,0,DataSet_Frames/Validation/4100251061_09.jpg
4100251061.avi,3,1,0,0,DataSet_Frames/Validation/4100251061_10.jpg
4100251061.avi,3,1,0,0,DataSet_Frames/Validation/4100251061_11.jpg
4100251061.avi,3,1,0,0,DataSet_Frames/Validation/4100251061_12.jpg
4100251061.avi,3,1,0,0,DataSet_Frames/Validation/4100251061_13.jpg
4100251061.avi,3,1,0,0,DataSet_Frames/Validation/4100251061_14.jpg
4100251061.avi,3,1,0,0,DataSet_Frames/Validation/4100251061_15.jpg
4100251061.avi,3,1,0,0,DataSet_Frames/Validation/4100251061_16.jpg
4100251061.avi,3,1,0,0,DataSet_Frames/Validation/4100251061_17.jpg
4100251061.avi,3,1,0,0,DataSet_Frames/Validation/4100251061_18.jpg
4100251061.avi,3,1,0,0,DataSet_Frames/Validation/4100251061_19.jpg
4100251061.avi,3,1,0,0,DataSet_Frames/Validation/4100251061_20.jpg
4100251061.avi,3,1,0,0,DataSet_Frames/Validation/4100251061_21.jpg
4100251061.avi,3,1,0,0,DataSet_Frames/Validation/4100251061_22.jpg
4100251062.avi,2,2,0,0,DataSet_Frames/Validation/4100251062_01.jpg
4100251062.avi,2,2,0,0,DataSet_Frames/Validation/4100251062_02.jpg
4100251062.avi,2,2,0,0,DataSet_Frames/Validation/4100251062_03.jpg
4100251062.avi,2,2,0,0,DataSet_Frames/Validation/4100251062_04.jpg
4100251062.avi,2,2,0,0,DataSet_Frames/Validation/4100251062_05.jpg
4100251062.avi,2,2,0,0,DataSet_Frames/Validation/4100251062_06.jpg
4100251062.avi,2,2,0,0,DataSet_Frames/Validation/4100251062_07.jpg
4100251062.avi,2,2,0,0,DataSet_Frames/Validation/4100251062_08.jpg
4100251062.avi,2,2,0,0,DataSet_Frames/Validation/4100251062_09.jpg
4100251062.avi,2,2,0,0,DataSet_Frames/Validation/4100251062_10.jpg
4100251062.avi,2,2,0,0,DataSet_Frames/Validation/4100251062_11.jpg
4100251062.avi,2,2,0,0,DataSet_Frames/Validation/4100251062_12.jpg
4100251062.avi,2,2,0,0,DataSet_Frames/Validation/4100251062_13.jpg
4100251062.avi,2,2,0,0,DataSet_Frames/Validation/4100251062_14.jpg
4100251062.avi,2,2,0,0,DataSet_Frames/Validation/4100251062_15.jpg
4100251062.avi,2,2,0,0,DataSet_Frames/Validation/4100251062_16.jpg
4100251062.avi,2,2,0,0,DataSet_Frames/Validation/4100251062_17.jpg
4100251062.avi,2,2,0,0,DataSet_Frames/Validation/4100251062_18.jpg
4100251062.avi,2,2,0,0,DataSet_Frames/Validation/4100251062_19.jpg
4100251062.avi,2,2,0,0,DataSet_Frames/Validation/4100251062_20.jpg
4100251062.avi,2,2,0,0,DataSet_Frames/Validation/4100251062_21.jpg
4100251062.avi,2,2,0,0,DataSet_Frames/Validation/4100251062_22.jpg
4100251063.avi,2,2,0,3,DataSet_Frames/Validation/4100251063_01.jpg
4100251063.avi,2,2,0,3,DataSet_Frames/Validation/4100251063_02.jpg
4100251063.avi,2,2,0,3,DataSet_Frames/Validation/4100251063_03.jpg
4100251063.avi,2,2,0,3,DataSet_Frames/Validation/4100251063_04.jpg
4100251063.avi,2,2,0,3,DataSet_Frames/Validation/4100251063_05.jpg
4100251063.avi,2,2,0,3,DataSet_Frames/Validation/4100251063_06.jpg
4100251063.avi,2,2,0,3,DataSet_Frames/Validation/4100251063_07.jpg
4100251063.avi,2,2,0,3,DataSet_Frames/Validation/4100251063_08.jpg
4100251063.avi,2,2,0,3,DataSet_Frames/Validation/4100251063_09.jpg
4100251063.avi,2,2,0,3,DataSet_Frames/Validation/4100251063_10.jpg
4100251063.avi,2,2,0,3,DataSet_Frames/Validation/4100251063_11.jpg
4100251063.avi,2,2,0,3,DataSet_Frames/Validation/4100251063_12.jpg
4100251063.avi,2,2,0,3,DataSet_Frames/Validation/4100251063_13.jpg
4100251063.avi,2,2,0,3,DataSet_Frames/Validation/4100251063_14.jpg
4100251063.avi,2,2,0,3,DataSet_Frames/Validation/4100251063_15.jpg
4100251063.avi,2,2,0,3,DataSet_Frames/Validation/4100251063_16.jpg
4100251063.avi,2,2,0,3,DataSet_Frames/Validation/4100251063_17.jpg
4100251063.avi,2,2,0,3,DataSet_Frames/Validation/4100251063_18.jpg
4100251063.avi,2,2,0,3,DataSet_Frames/Validation/4100251063_19.jpg
4100251063.avi,2,2,0,3,DataSet_Frames/Validation/4100251063_20.jpg
4100251063.avi,2,2,0,3,DataSet_Frames/Validation/4100251063_21.jpg
4100251063.avi,2,2,0,3,DataSet_Frames/Validation/4100251063_22.jpg
4100251064.avi,2,2,0,0,DataSet_Frames/Validation/4100251064_01.jpg
4100251064.avi,2,2,0,0,DataSet_Frames/Validation/4100251064_02.jpg
4100251064.avi,2,2,0,0,DataSet_Frames/Validation/4100251064_03.jpg
4100251064.avi,2,2,0,0,DataSet_Frames/Validation/4100251064_04.jpg
4100251064.avi,2,2,0,0,DataSet_Frames/Validation/4100251064_05.jpg
4100251064.avi,2,2,0,0,DataSet_Frames/Validation/4100251064_06.jpg
4100251064.avi,2,2,0,0,DataSet_Frames/Validation/4100251064_07.jpg
4100251064.avi,2,2,0,0,DataSet_Frames/Validation/4100251064_08.jpg
4100251064.avi,2,2,0,0,DataSet_Frames/Validation/4100251064_09.jpg
4100251064.avi,2,2,0,0,DataSet_Frames/Validation/4100251064_10.jpg
4100251064.avi,2,2,0,0,DataSet_Frames/Validation/4100251064_11.jpg
4100251064.avi,2,2,0,0,DataSet_Frames/Validation/4100251064_12.jpg
4100251064.avi,2,2,0,0,DataSet_Frames/Validation/4100251064_13.jpg
4100251064.avi,2,2,0,0,DataSet_Frames/Validation/4100251064_14.jpg
4100251064.avi,2,2,0,0,DataSet_Frames/Validation/4100251064_15.jpg
4100251064.avi,2,2,0,0,DataSet_Frames/Validation/4100251064_16.jpg
4100251064.avi,2,2,0,0,DataSet_Frames/Validation/4100251064_17.jpg
4100251064.avi,2,2,0,0,DataSet_Frames/Validation/4100251064_18.jpg
4100251064.avi,2,2,0,0,DataSet_Frames/Validation/4100251064_19.jpg
4100251064.avi,2,2,0,0,DataSet_Frames/Validation/4100251064_20.jpg
4100251064.avi,2,2,0,0,DataSet_Frames/Validation/4100251064_21.jpg
4100251064.avi,2,2,0,0,DataSet_Frames/Validation/4100251064_22.jpg
4100251065.avi,2,2,2,1,DataSet_Frames/Validation/4100251065_01.jpg
4100251065.avi,2,2,2,1,DataSet_Frames/Validation/4100251065_02.jpg
4100251065.avi,2,2,2,1,DataSet_Frames/Validation/4100251065_03.jpg
4100251065.avi,2,2,2,1,DataSet_Frames/Validation/4100251065_04.jpg
4100251065.avi,2,2,2,1,DataSet_Frames/Validation/4100251065_05.jpg
4100251065.avi,2,2,2,1,DataSet_Frames/Validation/4100251065_06.jpg
4100251065.avi,2,2,2,1,DataSet_Frames/Validation/4100251065_07.jpg
4100251065.avi,2,2,2,1,DataSet_Frames/Validation/4100251065_08.jpg
4100251065.avi,2,2,2,1,DataSet_Frames/Validation/4100251065_09.jpg
4100251065.avi,2,2,2,1,DataSet_Frames/Validation/4100251065_10.jpg
4100251065.avi,2,2,2,1,DataSet_Frames/Validation/4100251065_11.jpg
4100251065.avi,2,2,2,1,DataSet_Frames/Validation/4100251065_12.jpg
4100251065.avi,2,2,2,1,DataSet_Frames/Validation/4100251065_13.jpg
4100251065.avi,2,2,2,1,DataSet_Frames/Validation/4100251065_14.jpg
4100251065.avi,2,2,2,1,DataSet_Frames/Validation/4100251065_15.jpg
4100251065.avi,2,2,2,1,DataSet_Frames/Validation/4100251065_16.jpg
4100251065.avi,2,2,2,1,DataSet_Frames/Validation/4100251065_17.jpg
4100251065.avi,2,2,2,1,DataSet_Frames/Validation/4100251065_18.jpg
4100251065.avi,2,2,2,1,DataSet_Frames/Validation/4100251065_19.jpg
4100251065.avi,2,2,2,1,DataSet_Frames/Validation/4100251065_20.jpg
4100251065.avi,2,2,2,1,DataSet_Frames/Validation/4100251065_21.jpg
4100251065.avi,2,2,2,1,DataSet_Frames/Validation/4100251065_22.jpg
4100251068.avi,3,1,2,2,DataSet_Frames/Validation/4100251068_01.jpg
4100251068.avi,3,1,2,2,DataSet_Frames/Validation/4100251068_02.jpg
4100251068.avi,3,1,2,2,DataSet_Frames/Validation/4100251068_03.jpg
4100251068.avi,3,1,2,2,DataSet_Frames/Validation/4100251068_04.jpg
4100251068.avi,3,1,2,2,DataSet_Frames/Validation/4100251068_05.jpg
4100251068.avi,3,1,2,2,DataSet_Frames/Validation/4100251068_06.jpg
4100251068.avi,3,1,2,2,DataSet_Frames/Validation/4100251068_07.jpg
4100251068.avi,3,1,2,2,DataSet_Frames/Validation/4100251068_08.jpg
4100251068.avi,3,1,2,2,DataSet_Frames/Validation/4100251068_09.jpg
4100251068.avi,3,1,2,2,DataSet_Frames/Validation/4100251068_10.jpg
4100251068.avi,3,1,2,2,DataSet_Frames/Validation/4100251068_11.jpg
4100251068.avi,3,1,2,2,DataSet_Frames/Validation/4100251068_12.jpg
4100251068.avi,3,1,2,2,DataSet_Frames/Validation/4100251068_13.jpg
4100251068.avi,3,1,2,2,DataSet_Frames/Validation/4100251068_14.jpg
4100251068.avi,3,1,2,2,DataSet_Frames/Validation/4100251068_15.jpg
4100251068.avi,3,1,2,2,DataSet_Frames/Validation/4100251068_16.jpg
4100251068.avi,3,1,2,2,DataSet_Frames/Validation/4100251068_17.jpg
4100251068.avi,3,1,2,2,DataSet_Frames/Validation/4100251068_18.jpg
4100251068.avi,3,1,2,2,DataSet_Frames/Validation/4100251068_19.jpg
4100251068.avi,3,1,2,2,DataSet_Frames/Validation/4100251068_20.jpg
4100251068.avi,3,1,2,2,DataSet_Frames/Validation/4100251068_21.jpg
4100251068.avi,3,1,2,2,DataSet_Frames/Validation/4100251068_22.jpg
4100251069.avi,2,2,2,1,DataSet_Frames/Validation/4100251069_01.jpg
4100251069.avi,2,2,2,1,DataSet_Frames/Validation/4100251069_02.jpg
4100251069.avi,2,2,2,1,DataSet_Frames/Validation/4100251069_03.jpg
4100251069.avi,2,2,2,1,DataSet_Frames/Validation/4100251069_04.jpg
4100251069.avi,2,2,2,1,DataSet_Frames/Validation/4100251069_05.jpg
4100251069.avi,2,2,2,1,DataSet_Frames/Validation/4100251069_06.jpg
4100251069.avi,2,2,2,1,DataSet_Frames/Validation/4100251069_07.jpg
4100251069.avi,2,2,2,1,DataSet_Frames/Validation/4100251069_08.jpg
4100251069.avi,2,2,2,1,DataSet_Frames/Validation/4100251069_09.jpg
4100251069.avi,2,2,2,1,DataSet_Frames/Validation/4100251069_10.jpg
4100251069.avi,2,2,2,1,DataSet_Frames/Validation/4100251069_11.jpg
4100251069.avi,2,2,2,1,DataSet_Frames/Validation/4100251069_12.jpg
4100251069.avi,2,2,2,1,DataSet_Frames/Validation/4100251069_13.jpg
4100251069.avi,2,2,2,1,DataSet_Frames/Validation/4100251069_14.jpg
4100251069.avi,2,2,2,1,DataSet_Frames/Validation/4100251069_15.jpg
4100251069.avi,2,2,2,1,DataSet_Frames/Validation/4100251069_16.jpg
4100251069.avi,2,2,2,1,DataSet_Frames/Validation/4100251069_17.jpg
4100251069.avi,2,2,2,1,DataSet_Frames/Validation/4100251069_18.jpg
4100251069.avi,2,2,2,1,DataSet_Frames/Validation/4100251069_19.jpg
4100251069.avi,2,2,2,1,DataSet_Frames/Validation/4100251069_20.jpg
4100251069.avi,2,2,2,1,DataSet_Frames/Validation/4100251069_21.jpg
4100251069.avi,2,2,2,1,DataSet_Frames/Validation/4100251069_22.jpg
4100251070.avi,2,2,0,0,DataSet_Frames/Validation/4100251070_01.jpg
4100251070.avi,2,2,0,0,DataSet_Frames/Validation/4100251070_02.jpg
4100251070.avi,2,2,0,0,DataSet_Frames/Validation/4100251070_03.jpg
4100251070.avi,2,2,0,0,DataSet_Frames/Validation/4100251070_04.jpg
4100251070.avi,2,2,0,0,DataSet_Frames/Validation/4100251070_05.jpg
4100251070.avi,2,2,0,0,DataSet_Frames/Validation/4100251070_06.jpg
4100251070.avi,2,2,0,0,DataSet_Frames/Validation/4100251070_07.jpg
4100251070.avi,2,2,0,0,DataSet_Frames/Validation/4100251070_08.jpg
4100251070.avi,2,2,0,0,DataSet_Frames/Validation/4100251070_09.jpg
4100251070.avi,2,2,0,0,DataSet_Frames/Validation/4100251070_10.jpg
4100251070.avi,2,2,0,0,DataSet_Frames/Validation/4100251070_11.jpg
4100251070.avi,2,2,0,0,DataSet_Frames/Validation/4100251070_12.jpg
4100251070.avi,2,2,0,0,DataSet_Frames/Validation/4100251070_13.jpg
4100251070.avi,2,2,0,0,DataSet_Frames/Validation/4100251070_14.jpg
4100251070.avi,2,2,0,0,DataSet_Frames/Validation/4100251070_15.jpg
4100251070.avi,2,2,0,0,DataSet_Frames/Validation/4100251070_16.jpg
4100251070.avi,2,2,0,0,DataSet_Frames/Validation/4100251070_17.jpg
4100251070.avi,2,2,0,0,DataSet_Frames/Validation/4100251070_18.jpg
4100251070.avi,2,2,0,0,DataSet_Frames/Validation/4100251070_19.jpg
4100251070.avi,2,2,0,0,DataSet_Frames/Validation/4100251070_20.jpg
